id,name,value,changePercentage,change,turnover,volume,open,high,low,updatedOn
110,Ezz Steel,108,-0.92,-1,71795816,661796,109,110.9,106.11,10/7/2024
110,Ezz Steel,99,-7.48,-8,202403872,1963505,107,108.9,99,10/10/2024
110,Ezz Steel,100.8,0.5,0.5,58756928,581442,100.3,102.88,99,10/15/2024
110,Ezz Steel,106.03,-0.3,-0.32,98193112,925772,106.35,107.7,104.51,10/22/2024
111,Faisal Islamic Bank,1,0,0,4426.87,4434,1,1,1,8/12/2024
111,Faisal Islamic Bank,30.41,-0.03,-0.01,604964.06,19800,30.54,30.76,30.41,8/12/2024
111,Faisal Islamic Bank,0.99,-0.6,-0.01,29817.86,29937,1,1.01,0.99,8/5/2024
111,Faisal Islamic Bank,30.01,-3.1,-0.96,2204031,73330,30.97,30.89,29.7,8/5/2024
111,Faisal Islamic Bank,1,0.3,0,40057.94,40241,1,1,0.99,8/6/2024
111,Faisal Islamic Bank,30.03,0.07,0.02,1267826.75,42049,30.01,30.45,30,8/6/2024
111,Faisal Islamic Bank,30.4,0.6,0.18,1359160.5,44990,30.12,30.4,30.03,8/7/2024
111,Faisal Islamic Bank,1,-0.2,0,8434.26,8452,1,1.01,1,8/7/2024
111,Faisal Islamic Bank,0.99,-0.2,0,24538.88,24614,1,1,0.99,8/8/2024
111,Faisal Islamic Bank,30.07,-0.76,-0.23,860132.94,28463,30.3,30.5,30.06,8/8/2024
111,Faisal Islamic Bank,30.77,1.85,0.56,1570512.5,51146,30.21,31.1,30.35,8/11/2024
111,Faisal Islamic Bank,1,0.4,0,22581.1,22627,1,1,0.99,8/11/2024
111,Faisal Islamic Bank,1,0,0,26035.74,26059,1,1,1,8/13/2024
111,Faisal Islamic Bank,30.01,-1.7,-0.52,1324125.25,43946,30.53,30.65,29.9,8/13/2024
111,Faisal Islamic Bank,30.32,1.3,0.39,1391623.25,46123,29.93,30.47,30,8/15/2024
111,Faisal Islamic Bank,0.99,-0.3,0,14257.27,14319,1,1,0.99,8/15/2024
111,Faisal Islamic Bank,0.99,-0.1,0,39019.74,39259,0.99,1,0.99,8/18/2024
111,Faisal Islamic Bank,30.16,-0.36,-0.11,562959.31,18634,30.32,30.36,30.11,8/18/2024
111,Faisal Islamic Bank,0.99,0.2,0,48533.49,48596,0.99,1,0.99,8/19/2024
111,Faisal Islamic Bank,30.11,-0.46,-0.14,1558156.63,51711,30.21,30.5,30.03,8/19/2024
111,Faisal Islamic Bank,30.26,0.63,0.19,2683597.75,87879,30.07,31,30.09,8/20/2024
111,Faisal Islamic Bank,0.99,-0.2,0,45212.18,45309,1,1,0.99,8/20/2024
111,Faisal Islamic Bank,30.29,0.1,0.03,896486.38,29687,30.26,30.4,30.1,8/21/2024
111,Faisal Islamic Bank,0.99,-0.3,0,10878.47,10928,1,1,0.99,8/21/2024
111,Faisal Islamic Bank,30.92,2.62,0.79,5229494.5,169061,30.13,31.24,30.15,8/24/2024
111,Faisal Islamic Bank,1,0.1,0,4056.4,4051,0.99,1,1,8/24/2024
111,Faisal Islamic Bank,1,0.5,0.01,5050.77,5057,0.99,1,1,8/25/2024
111,Faisal Islamic Bank,31,0.26,0.08,2502471.5,80358,30.92,31.51,30.9,8/25/2024
111,Faisal Islamic Bank,1,0.5,0.01,10405.62,10447,0.99,1,1,8/27/2024
111,Faisal Islamic Bank,30.9,-0.45,-0.14,893591.19,28943,31.04,31.2,30.66,8/27/2024
111,Faisal Islamic Bank,1,0.4,0,17561.07,17564,1,1,1,8/28/2024
111,Faisal Islamic Bank,30.98,-0.06,-0.02,985377.63,31880,31,31.2,30.66,8/28/2024
111,Faisal Islamic Bank,0.99,0.3,0,131456.78,132744,0.99,1,0.99,9/8/2024
111,Faisal Islamic Bank,31,-0.29,-0.09,1880072.25,60587,31.09,31.3,30.95,9/8/2024
111,Faisal Islamic Bank,31.17,0.78,0.24,2040564,65404,30.93,31.44,31,9/15/2024
111,Faisal Islamic Bank,0.99,0,0,2590449.91,54085,0.99,0.99,0.99,9/15/2024
111,Faisal Islamic Bank,31.35,-0.03,-0.01,1828151.63,58014,31.36,31.75,31.23,9/23/2024
111,Faisal Islamic Bank,0.98,-0.51,-0.01,86986.11,88124,0.99,0.99,0.98,9/23/2024
111,Faisal Islamic Bank,32.7,1.84,0.59,2309303.25,71030,32.11,33.26,31.94,10/1/2024
111,Faisal Islamic Bank,0.99,0.2,0,49054.31,49559,0.99,0.99,0.99,10/1/2024
111,Faisal Islamic Bank,0.99,-0.3,0,12001.91,12156,0.99,0.99,0.99,10/2/2024
111,Faisal Islamic Bank,32.43,-1.04,-0.34,1491141.75,46029,32.77,32.89,32,10/2/2024
111,Faisal Islamic Bank,32.85,1.23,0.4,1489779,45717,32.41,32.85,32.16,10/4/2024
111,Faisal Islamic Bank,0.99,0.3,0,85356.75,86225,0.99,0.99,0.99,10/4/2024
111,Faisal Islamic Bank,33.03,0.67,0.22,1758059.25,53358,32.81,33.29,32.41,10/7/2024
111,Faisal Islamic Bank,0.99,-0.2,0,24565.57,24859,0.99,0.99,0.99,10/7/2024
111,Faisal Islamic Bank,33.01,1.57,0.51,1672100.88,50823,32.5,33.4,32.21,10/10/2024
111,Faisal Islamic Bank,0.99,0.41,0,91079.44,91989,0.99,0.99,0.99,10/10/2024
111,Faisal Islamic Bank,32.49,0.22,0.07,682684.19,21019,32.42,32.75,32.33,10/15/2024
111,Faisal Islamic Bank,0.98,-0.3,0,52026.27,53037,0.98,0.98,0.98,10/15/2024
111,Faisal Islamic Bank,33.19,2.15,0.7,5120035.5,154550,32.49,33.5,32.13,10/22/2024
111,Faisal Islamic Bank,0.98,0.41,0,21489.51,21813,0.98,0.99,0.98,10/22/2024
112,Fawry,6.52,0.31,0.02,38681588,5910587,6.5,6.63,6.49,8/12/2024
112,Fawry,6.26,-4.43,-0.29,90930312,14694528,6.55,6.49,5.95,8/5/2024
112,Fawry,6.2,-0.96,-0.06,35539544,5644764,6.26,6.4,6.2,8/6/2024
112,Fawry,6.35,2.42,0.15,84467648,13418747,6.2,6.4,6.24,8/7/2024
112,Fawry,6.35,0,0,54313064,8504930,6.35,6.46,6.25,8/8/2024
112,Fawry,6.5,2.36,0.15,53321140,8204722,6.35,6.54,6.35,8/11/2024
112,Fawry,6.43,-1.38,-0.09,30210856,4667782,6.52,6.58,6.4,8/13/2024
112,Fawry,6.8,4.78,0.31,168649744,24816574,6.49,6.96,6.51,8/15/2024
112,Fawry,6.73,-1.03,-0.07,26079642,3824329,6.8,6.93,6.71,8/18/2024
112,Fawry,6.78,0.74,0.05,11840775,1757474,6.73,6.81,6.68,8/19/2024
112,Fawry,7.05,3.98,0.27,174358704,24890116,6.78,7.11,6.78,8/20/2024
112,Fawry,7.01,-0.57,-0.04,90977296,12885081,7.05,7.18,7,8/21/2024
112,Fawry,7.04,0.43,0.03,97907248,13808053,7.01,7.16,7.01,8/24/2024
112,Fawry,7.62,7.32,0.52,358797664,48351857,7.1,7.65,7.15,8/27/2024
112,Fawry,7.59,-2.06,-0.16,118115720,15369999,7.75,7.91,7.57,8/28/2024
112,Fawry,7.43,-4.25,-0.33,74702704,9870073,7.76,7.87,7.4,9/8/2024
112,Fawry,7.64,0.53,0.04,110379000,14276602,7.6,7.9,7.54,9/15/2024
112,Fawry,8.4,0.72,0.06,204478800,23884938,8.34,8.77,8.33,9/23/2024
112,Fawry,8.5,1.31,0.11,48589692,5748037,8.39,8.54,8.36,10/1/2024
112,Fawry,8.26,-2.82,-0.24,55270844,6569017,8.5,8.6,8.22,10/2/2024
112,Fawry,8.5,2.91,0.24,71615312,8530662,8.26,8.5,8.29,10/4/2024
112,Fawry,8.61,1.29,0.11,183531920,20942621,8.5,8.91,8.6,10/7/2024
112,Fawry,8.25,-3.96,-0.34,131897632,15564859,8.59,8.73,8.2,10/10/2024
112,Fawry,8.15,3.16,0.25,65643716,8192665,7.9,8.15,7.92,10/15/2024
112,Fawry,8,0.38,0.03,43734112,5448367,7.97,8.11,7.98,10/22/2024
113,First Investment,2.1,-4.63,-0.1,452437.34,219135,2.16,2.24,2.03,8/12/2024
113,First Investment,2.51,9.61,0.22,995824.31,400074,2.29,2.51,2.22,8/5/2024
113,First Investment,2.58,2.79,0.07,1164954.25,433723,2.51,2.76,2.36,8/6/2024
113,First Investment,2.33,-9.69,-0.25,796151.69,334726,2.58,2.6,2.33,8/7/2024
113,First Investment,2.16,-7.3,-0.17,299297.94,137607,2.33,2.39,2.11,8/8/2024
113,First Investment,2.24,3.23,0.07,681399.88,312464,2.17,2.35,2.01,8/11/2024
113,First Investment,2.11,0,0,58212.16,28261,2.06,2.17,2.01,8/13/2024
113,First Investment,2.08,0.97,0.02,348194.66,173642,2.06,2.15,1.86,8/15/2024
113,First Investment,2.08,0,0,95843.07,47151,2.08,2.14,1.95,8/18/2024
113,First Investment,1.98,0,0,111409.66,55336,2.08,2.08,1.98,8/19/2024
113,First Investment,2.08,0,0,805118.38,395751,2.08,2.23,1.98,8/20/2024
113,First Investment,1.9,-5.47,-0.11,959413.38,500386,2.01,2.02,1.9,8/21/2024
113,First Investment,1.97,1.05,0.02,241663.53,126095,1.9,1.98,1.83,8/24/2024
113,First Investment,1.92,0,0,53762.79,28256,1.92,1.97,1.86,8/25/2024
113,First Investment,1.85,-3.65,-0.07,261111.11,141369,1.92,1.92,1.8,8/27/2024
113,First Investment,1.83,0,0,77915.07,43599,1.83,1.87,1.72,8/28/2024
113,First Investment,1.84,-2.65,-0.05,138049,74384,1.89,1.93,1.78,9/8/2024
113,First Investment,1.88,2.73,0.05,189699.33,102636,1.83,1.9,1.8,9/15/2024
113,First Investment,1.8,-4.76,-0.09,182739.52,99189,1.89,1.89,1.8,9/23/2024
113,First Investment,1.8,-2.17,-0.04,337414.22,186827,1.84,1.85,1.78,10/1/2024
113,First Investment,1.81,0,0,80193.31,44604,1.81,1.84,1.79,10/2/2024
113,First Investment,1.99,9.94,0.18,814213.88,422209,1.81,1.99,1.79,10/4/2024
113,First Investment,1.99,0,0,776229.56,370083,1.99,2.18,1.99,10/7/2024
113,First Investment,1.82,-9.9,-0.2,208012.98,113839,2.02,1.96,1.82,10/10/2024
113,First Investment,1.85,1.65,0.03,28331.13,15237,1.82,1.89,1.82,10/15/2024
113,First Investment,1.83,0.55,0.01,59585.59,32154,1.82,1.89,1.83,10/22/2024
114,Fitness Prime Health,2.65,-1.14,-0.03,3133278.25,1216697,2.64,2.7,2.5,8/12/2024
114,Fitness Prime Health,2.57,-5.86,-0.16,1788182.13,704086,2.73,2.64,2.49,8/5/2024
114,Fitness Prime Health,2.59,0.78,0.02,1413215.38,555175,2.57,2.61,2.48,8/6/2024
114,Fitness Prime Health,2.59,-0.39,-0.01,1211459.88,476758,2.56,2.66,2.49,8/7/2024
114,Fitness Prime Health,2.63,3.14,0.08,2469393.75,964957,2.55,2.64,2.49,8/8/2024
114,Fitness Prime Health,2.66,1.92,0.05,3248219,1255519,2.61,2.7,2.5,8/11/2024
114,Fitness Prime Health,2.51,-3.83,-0.1,822255.19,326760,2.61,2.61,2.47,8/13/2024
114,Fitness Prime Health,2.54,0.8,0.02,310681.56,123969,2.49,2.54,2.47,8/15/2024
114,Fitness Prime Health,2.5,-0.8,-0.02,1297998.63,524905,2.51,2.54,2.43,8/18/2024
114,Fitness Prime Health,2.48,-3.21,-0.08,1448113.5,592015,2.49,2.53,2.39,8/19/2024
114,Fitness Prime Health,2.48,2.9,0.07,10154759,4278708,2.41,2.5,2.34,8/20/2024
114,Fitness Prime Health,2.48,0,0,2194380.5,904362,2.48,2.51,2.39,8/21/2024
114,Fitness Prime Health,2.41,-4.45,-0.11,1860183.75,782229,2.47,2.47,2.31,8/24/2024
114,Fitness Prime Health,2.13,-9.75,-0.23,1924519,873708,2.36,2.4,2.13,8/25/2024
114,Fitness Prime Health,2.16,1.41,0.03,863194.63,409783,2.13,2.23,1.95,8/27/2024
114,Fitness Prime Health,2.18,2.35,0.05,2331033,1097390,2.13,2.22,2.08,8/28/2024
114,Fitness Prime Health,1.85,1.09,0.02,1415932.38,766793,1.83,1.9,1.8,9/8/2024
114,Fitness Prime Health,1.91,3.24,0.06,2089631,1111754,1.85,1.98,1.84,9/15/2024
114,Fitness Prime Health,2.3,2.22,0.05,7642653,3434211,2.25,2.38,2.16,9/23/2024
114,Fitness Prime Health,1.95,-1.02,-0.02,5562165,2900887,1.97,2.02,1.89,10/1/2024
114,Fitness Prime Health,1.8,-7.69,-0.15,4319018.5,2366563,1.95,1.91,1.76,10/2/2024
114,Fitness Prime Health,1.92,6.7,0.12,5471915,2873645,1.79,1.96,1.76,10/4/2024
114,Fitness Prime Health,1.8,-5.76,-0.11,2571091.75,1401990,1.91,1.9,1.8,10/7/2024
114,Fitness Prime Health,1.72,-3.37,-0.06,2234305.25,1301834,1.78,1.77,1.68,10/10/2024
114,Fitness Prime Health,1.59,0,0,3439640,2238232,1.59,1.61,1.49,10/15/2024
114,Fitness Prime Health,1.6,7.38,0.11,2492174.25,1572907,1.49,1.62,1.47,10/22/2024
115,Foodico,56.62,-1.03,-0.59,1293380.63,22726,57.21,57.84,56.3,8/12/2024
115,Foodico,55.07,-1.89,-1.06,2059461,37817,56.13,56,52.8,8/5/2024
115,Foodico,55.05,-0.04,-0.02,1760014.38,31845,55.07,56.75,54.25,8/6/2024
115,Foodico,54.99,-0.11,-0.06,2383294,42730,55.05,56.77,54.7,8/7/2024
115,Foodico,56.81,3.31,1.82,3241266.25,57476,54.99,57.57,55,8/8/2024
115,Foodico,57.21,0.7,0.4,2416748.75,41865,56.81,58.6,57.03,8/11/2024
115,Foodico,55.99,-1.48,-0.84,633918.63,11280,56.62,57,55.1,8/13/2024
115,Foodico,62.46,-5.22,-3.44,5241199,83294,65.9,65.44,61.1,8/15/2024
115,Foodico,69.99,10.36,6.47,4384216.5,69199,62.46,69.99,60.65,8/18/2024
115,Foodico,64.7,6.26,3.81,8295906.5,127332,60.89,67.9,62.04,8/19/2024
115,Foodico,63.77,-1.44,-0.93,3384950.5,52700,64.7,65.8,63.13,8/20/2024
115,Foodico,62.81,-1.51,-0.96,4195709,65305,63.77,66.5,62.61,8/21/2024
115,Foodico,60.51,-3.66,-2.3,5139554.5,84066,62.81,64.5,59.03,8/24/2024
115,Foodico,60.98,0.78,0.47,1569605.38,25456,60.51,63.96,60.5,8/25/2024
115,Foodico,59.98,-1.64,-1,1537297.13,25302,60.98,61.95,59.62,8/27/2024
115,Foodico,60.74,-0.48,-0.29,1914820.13,31239,61.03,62.85,60.16,8/28/2024
115,Foodico,60.82,-1.79,-1.11,3031391,49412,61.93,62.8,60.5,9/8/2024
115,Foodico,66.25,5.29,3.33,13998864,213036,62.92,67.67,63.01,9/15/2024
115,Foodico,62.79,0.61,0.38,2217159.5,35310,62.41,63.89,62.2,9/23/2024
115,Foodico,64.22,0.97,0.62,3001622.75,46400,63.6,65.6,64,10/1/2024
115,Foodico,64.43,0.33,0.21,16338877,249878,64.22,67.45,63,10/2/2024
115,Foodico,65,0.51,0.33,1352467.5,21033,64.43,65.82,63.15,10/4/2024
115,Foodico,63.52,-1.91,-1.24,1000462.19,15658,64.76,64.84,63.52,10/7/2024
115,Foodico,62.77,-0.43,-0.27,1124516.88,17960,63.04,63.8,62.03,10/10/2024
115,Foodico,61.75,2,1.21,1280486.13,20852,60.54,62.57,61,10/15/2024
115,Foodico,61.66,1.1,0.67,858396.88,13884,60.99,62.98,61,10/22/2024
116,Gadwa for Industrial,6.07,-1.14,-0.07,5142736,844378,6.14,6.3,5.97,8/12/2024
116,Gadwa for Industrial,5.01,-10.22,-0.57,7894552,1567195,5.58,5.5,4.75,8/5/2024
116,Gadwa for Industrial,5.38,7.39,0.37,3991149.5,758732,5.01,5.38,5.02,8/6/2024
116,Gadwa for Industrial,5.44,1.12,0.06,2108894.5,389680,5.35,5.69,5.3,8/7/2024
116,Gadwa for Industrial,5.96,10.17,0.55,7014472.5,1240314,5.41,5.99,5.25,8/8/2024
116,Gadwa for Industrial,6.2,4.03,0.24,7754382.5,1257507,5.96,6.42,6,8/11/2024
116,Gadwa for Industrial,6.02,-1.15,-0.07,2427141.5,402875,6.07,6.15,5.95,8/13/2024
116,Gadwa for Industrial,6.01,-2.28,-0.14,1878018.88,311687,6.15,6.29,5.91,8/15/2024
116,Gadwa for Industrial,5.74,-4.49,-0.27,4583786,789466,6.01,6.1,5.73,8/18/2024
116,Gadwa for Industrial,5.75,0.17,0.01,1514358.88,263897,5.74,5.82,5.64,8/19/2024
116,Gadwa for Industrial,5.69,-1.04,-0.06,5221285,903108,5.75,6,5.66,8/20/2024
116,Gadwa for Industrial,5.58,-1.76,-0.1,7687551,1370841,5.68,5.81,5.4,8/21/2024
116,Gadwa for Industrial,5.68,1.79,0.1,6559185.5,1148150,5.58,5.97,5.5,8/24/2024
116,Gadwa for Industrial,5.65,-0.53,-0.03,4272676,738087,5.68,5.95,5.64,8/25/2024
116,Gadwa for Industrial,5.51,-2.48,-0.14,3208644.5,572998,5.65,5.75,5.48,8/27/2024
116,Gadwa for Industrial,5.7,4.78,0.26,4755688.5,849499,5.44,5.71,5.48,8/28/2024
116,Gadwa for Industrial,5.31,0.19,0.01,1776572.75,332443,5.3,5.42,5.27,9/8/2024
116,Gadwa for Industrial,5.23,-0.57,-0.03,2367174,448229,5.26,5.35,5.21,9/15/2024
116,Gadwa for Industrial,5.6,0.18,0.01,3995709.25,711002,5.59,5.68,5.58,9/23/2024
116,Gadwa for Industrial,5.47,0,0,3242413.25,594221,5.47,5.59,5.39,10/1/2024
116,Gadwa for Industrial,5.29,-2.22,-0.12,1406678,263563,5.41,5.45,5.25,10/2/2024
116,Gadwa for Industrial,5.3,0.19,0.01,653605.94,123128,5.29,5.38,5.28,10/4/2024
116,Gadwa for Industrial,5.3,0,0,1219752.63,228136,5.3,5.4,5.27,10/7/2024
116,Gadwa for Industrial,5.06,4.12,0.2,2082484,420733,4.86,5.11,4.85,10/10/2024
116,Gadwa for Industrial,5.08,1.2,0.06,3181727.25,626170,5.02,5.17,5,10/15/2024
116,Gadwa for Industrial,5.21,1.76,0.09,2452795.5,467161,5.12,5.29,5.17,10/22/2024
117,GB Corp,13.95,-1.48,-0.21,42062480,2971927,14.16,14.44,13.85,8/12/2024
117,GB Corp,13.05,-2.76,-0.37,28835866,2265722,13.42,13.3,11.6,8/5/2024
117,GB Corp,13.4,2.68,0.35,8001789.5,600579,13.05,13.52,13.06,8/6/2024
117,GB Corp,13.42,0.15,0.02,26606298,1984614,13.4,13.64,13.2,8/7/2024
117,GB Corp,13.61,1.42,0.19,93930360,6783338,13.42,14.06,13.1,8/8/2024
117,GB Corp,14.16,4.04,0.55,93576520,6599318,13.61,14.48,13.81,8/11/2024
117,GB Corp,13.64,-2.22,-0.31,20343438,1471701,13.95,14.04,13.62,8/13/2024
117,GB Corp,13.5,-0.88,-0.12,18153426,1342703,13.62,13.75,13.37,8/15/2024
117,GB Corp,13.51,0.07,0.01,24066658,1763495,13.5,13.8,13.51,8/18/2024
117,GB Corp,13.66,1.11,0.15,11809359,866063,13.51,13.74,13.53,8/19/2024
117,GB Corp,14.16,3.66,0.5,43230308,3092210,13.66,14.16,13.65,8/20/2024
117,GB Corp,14.69,3.74,0.53,161411632,11160021,14.16,14.8,14.05,8/21/2024
117,GB Corp,14.62,-0.48,-0.07,53580988,3650652,14.69,14.88,14.51,8/24/2024
117,GB Corp,14.2,-2.87,-0.42,19187850,1320791,14.62,14.79,14.2,8/25/2024
117,GB Corp,13.95,-1.76,-0.25,31651032,2251334,14.2,14.4,13.74,8/27/2024
117,GB Corp,14.99,2.11,0.31,93906312,6229562,14.68,15.3,14.6,8/28/2024
117,GB Corp,13.97,-4.45,-0.65,33054322,2333180,14.62,14.7,13.9,9/8/2024
117,GB Corp,13.9,0,0,12484739,889644,13.9,14.15,13.88,9/15/2024
117,GB Corp,14.04,-3.31,-0.48,31741236,2238912,14.52,14.65,13.91,9/23/2024
117,GB Corp,15.26,3.46,0.51,59295804,3877799,14.75,15.55,14.8,10/1/2024
117,GB Corp,14.56,-4.59,-0.7,18568326,1242072,15.26,15.27,14.44,10/2/2024
117,GB Corp,14.97,2.82,0.41,13232618,885334,14.56,15.05,14.63,10/4/2024
117,GB Corp,14.9,-0.47,-0.07,20171508,1348744,14.97,15.25,14.5,10/7/2024
117,GB Corp,14.3,-1.31,-0.19,14373867,987321,14.49,14.8,14.3,10/10/2024
117,GB Corp,14.15,0.43,0.06,12856462,896534,14.09,14.51,14.09,10/15/2024
117,GB Corp,14.68,1.24,0.18,128420024,8645778,14.5,15.22,14.58,10/22/2024
118,Gemma,21.32,0.24,0.05,26465740,1223973,21.27,22.1,21.32,8/12/2024
118,Gemma,19.86,-7.54,-1.62,18857472,947321,21.48,20.99,18.8,8/5/2024
118,Gemma,20.31,2.27,0.45,11005919,546403,19.86,20.65,19.61,8/6/2024
118,Gemma,21.47,5.71,1.16,42341672,1984258,20.31,21.9,20.6,8/7/2024
118,Gemma,20.91,-2.61,-0.56,18476000,873680,21.47,21.5,20.78,8/8/2024
118,Gemma,21.27,1.72,0.36,15644412,735172,20.91,21.45,21.1,8/11/2024
118,Gemma,21.03,-1.36,-0.29,13044522,611890,21.32,21.7,21.03,8/13/2024
118,Gemma,21.54,-0.28,-0.06,31790610,1478198,21.6,22.1,21.22,8/15/2024
118,Gemma,22.49,4.41,0.95,63293580,2844314,21.54,22.65,21.7,8/18/2024
118,Gemma,22.5,0.04,0.01,24715230,1095555,22.49,22.99,22.21,8/19/2024
118,Gemma,22.5,0,0,35063944,1555606,22.5,22.98,22.26,8/20/2024
118,Gemma,22,-2.22,-0.5,12000409,538547,22.5,22.64,22,8/21/2024
118,Gemma,21.76,-1.09,-0.24,26678592,1209692,22,22.89,19,8/24/2024
118,Gemma,22,1.1,0.24,16290693,743417,21.76,22.29,21.21,8/25/2024
118,Gemma,21.92,-0.36,-0.08,6132573,279996,22,22.25,21.62,8/27/2024
118,Gemma,21.81,-0.86,-0.19,8224304,374108,22,22.2,21.81,8/28/2024
118,Gemma,22.09,-2.69,-0.61,14965867,670379,22.7,22.95,22,9/8/2024
118,Gemma,22.26,1.18,0.26,13963317,624606,22,22.54,22.05,9/15/2024
118,Gemma,22.08,-0.05,-0.01,7024952,315454,22.09,22.4,22.07,9/23/2024
118,Gemma,23.4,2.86,0.65,43308860,1847853,22.75,23.7,22.8,10/1/2024
118,Gemma,22.85,-2.35,-0.55,24249068,1031280,23.4,23.95,22.85,10/2/2024
118,Gemma,23.29,1.93,0.44,11365199,493048,22.85,23.35,22.82,10/4/2024
118,Gemma,23.06,-0.99,-0.23,23915834,1016115,23.29,23.86,23.05,10/7/2024
118,Gemma,21.99,-0.63,-0.14,10234842,460444,22.13,22.6,21.93,10/10/2024
118,Gemma,22.56,5.77,1.23,8768628,394514,21.33,22.6,21.5,10/15/2024
118,Gemma,26.5,-2.57,-0.7,49185620,1843147,27.2,27.5,26.03,10/22/2024
119,General Co for Land,42.39,10.62,4.07,1931195.13,45652,38.32,45,38,8/12/2024
119,General Co for Land,38.95,1.72,0.66,333226.41,8763,38.29,39.27,34.04,8/5/2024
119,General Co for Land,36.98,-3.24,-1.24,233935.05,6166,38.22,38.95,36.98,8/6/2024
119,General Co for Land,39.45,0.26,0.1,309851.81,8089,38.22,39.46,37.19,8/7/2024
119,General Co for Land,38.9,1.51,0.58,121683.98,3190,38.32,38.96,37.51,8/8/2024
119,General Co for Land,38.2,-0.31,-0.12,211180.02,5511,38.32,39.2,37.43,8/11/2024
119,General Co for Land,40,-4.22,-1.79,385627.28,9406,42.39,42.89,39.91,8/13/2024
119,General Co for Land,38.59,-4.95,-2.01,407781.22,10538,40.6,40.73,38,8/15/2024
119,General Co for Land,40.04,3.76,1.45,350358.84,8757,38.59,41.2,38.25,8/18/2024
119,General Co for Land,39.62,0,0,204961.2,5144,40.04,40.93,38.8,8/19/2024
119,General Co for Land,40.85,2.02,0.81,351240.56,8480,40.04,42.9,39.7,8/20/2024
119,General Co for Land,40.42,-2.77,-1.15,1729623.75,42618,41.57,42.75,40,8/21/2024
119,General Co for Land,42.49,2.82,1.14,831204.69,19855,40.42,42.92,40.49,8/24/2024
119,General Co for Land,43.48,4.62,1.92,998896.75,23107,41.56,44,41.38,8/25/2024
119,General Co for Land,41.99,-3.43,-1.49,1822770.75,43636,43.48,44.6,41.01,8/27/2024
119,General Co for Land,43.64,0,0,246124.59,5751,43.64,43.99,42.05,8/28/2024
119,General Co for Land,43.99,-4.04,-1.85,521393.16,11951,45.84,45.91,43.03,9/8/2024
119,General Co for Land,55.96,3.8,2.05,23993206,421149,53.91,61.85,51.66,9/15/2024
119,General Co for Land,53.48,4.9,2.5,10297677,188748,50.98,57,52,9/23/2024
119,General Co for Land,52.7,-1.33,-0.71,575429.88,10831,53.41,53.95,52.65,10/1/2024
119,General Co for Land,49.83,-5.8,-3.07,968428.69,19182,52.9,52.7,44,10/2/2024
119,General Co for Land,50,-1.02,-0.51,774725.06,15667,49.83,50.77,48.25,10/4/2024
119,General Co for Land,48.95,-0.75,-0.37,683475.25,13999,49.32,50.47,46.6,10/7/2024
119,General Co for Land,47,1.03,0.48,514080.59,10756,46.52,49.5,46.2,10/10/2024
119,General Co for Land,49.11,5.73,2.66,2066846.25,41434,46.45,51.5,46.89,10/15/2024
119,General Co for Land,49.3,2.97,1.42,953908.13,19596,47.88,49.95,47.61,10/22/2024
120,General Co for Silos,161.1,-2.14,-3.53,21751.91,135,164.63,162.9,160.6,8/12/2024
120,General Co for Silos,161.62,-1.83,-3.01,122016.7,746,164.63,166,160.6,8/5/2024
120,General Co for Silos,162,-1.6,-2.63,52321.23,322,164.63,164.63,161.8,8/6/2024
120,General Co for Silos,162.9,-1.05,-1.73,81069.68,502,164.63,163,160,8/7/2024
120,General Co for Silos,161.05,-2.17,-3.58,4669.5,29,164.63,161.05,161,8/8/2024
120,General Co for Silos,160.4,-2.57,-4.23,95818.92,594,164.63,163.5,160,8/11/2024
120,General Co for Silos,161.1,-2.14,-3.53,60126,372,164.63,162.9,161.01,8/13/2024
120,General Co for Silos,163,0,0,4516.02,28,164.63,163,161.15,8/15/2024
120,General Co for Silos,162.75,-1.14,-1.88,49816.37,308,164.63,162.8,161.15,8/18/2024
120,General Co for Silos,161.6,-1.84,-3.03,31826.6,197,164.63,162.69,161.15,8/19/2024
120,General Co for Silos,162,-1.6,-2.63,37142.1,229,164.63,162.6,161.25,8/20/2024
120,General Co for Silos,162.95,-1.02,-1.68,92693.1,570,164.63,163.3,161.5,8/21/2024
120,General Co for Silos,162,-1.6,-2.63,128197.07,788,164.63,163.5,161.7,8/24/2024
120,General Co for Silos,162.95,-1.02,-1.68,85898.27,533,164.63,164,160,8/25/2024
120,General Co for Silos,163.6,-0.63,-1.03,23876.19,146,164.63,163.99,163,8/27/2024
120,General Co for Silos,162.65,-1.2,-1.98,173122.17,1075,164.63,163.9,160.41,8/28/2024
120,General Co for Silos,160.99,-2.21,-3.64,164752.66,1020,164.63,162.1,157.01,9/8/2024
120,General Co for Silos,158.01,0.01,0.01,207708.02,1319,158,159.8,154,9/15/2024
120,General Co for Silos,152.4,-1.12,-1.73,113234.52,739,154.13,154.9,152.4,9/23/2024
120,General Co for Silos,153.8,-0.21,-0.33,162802.41,1064,154.13,154.25,152.5,10/1/2024
120,General Co for Silos,154.9,0.5,0.77,321840.25,2103,154.13,154.9,152,10/2/2024
120,General Co for Silos,157.9,2.05,3.13,1342384,8669,153.05,158,151.4,10/4/2024
120,General Co for Silos,158,1.17,1.82,106494.93,679,156.18,159.99,155.12,10/7/2024
120,General Co for Silos,158.4,0.16,0.26,252903.75,1610,158.14,159,155.6,10/10/2024
